LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1707824090.108609,479705.000,8698,4,MX,1,100,-24
1707824090.148127,479743.333,8714,3,MX,1,100,-24
1707824090.187645,479781.667,8714,3,MX,1,100,-23
1707824090.227163,479820.000,8714,3,MX,1,100,-23
1707824090.262557,479854.333,8732,3,MX,1,100,-24
1707824090.297952,479888.667,8732,3,MX,1,100,-23
1707824090.333346,479923.000,8732,3,MX,1,100,-24
1707824090.373293,479961.750,8751,4,MX,1,100,-23
1707824090.413241,480000.500,8751,4,MX,1,100,-24
1707824090.453188,480039.250,8751,4,MX,1,100,-23
1707824090.493136,480078.000,8751,4,MX,1,100,-23
1707824090.532826,480116.500,8770,2,MX,1,100,-24
1707824090.572515,480155.000,8770,2,MX,1,100,-24
1707824090.612720,480194.000,8787,3,MX,1,100,-23
1707824090.652926,480233.000,8787,3,MX,1,100,-24
1707824090.693131,480272.000,8787,3,MX,1,100,-23
1707824090.732563,480310.250,8804,4,MX,1,100,-23
1707824090.771995,480348.500,8804,4,MX,1,100,-23
1707824090.811427,480386.750,8804,4,MX,1,100,-25
1707824090.850859,480425.000,8804,4,MX,1,100,-24
1707824090.891580,480464.500,8819,2,MX,1,100,-23
1707824090.932300,480504.000,8819,2,MX,1,100,-24
1707824090.972162,480542.667,8836,3,MX,1,100,-23
1707824091.012023,480581.333,8836,3,MX,1,100,-23
1707824091.051885,480620.000,8836,3,MX,1,100,-23
1707824091.091575,480658.500,8852,2,MX,1,100,-23
1707824091.131264,480697.000,8852,2,MX,1,100,-24
1707824091.171126,480735.667,8869,3,MX,1,100,-23
1707824091.210987,480774.333,8869,3,MX,1,100,-23
1707824091.250849,480813.000,8869,3,MX,1,100,-23
1707824091.290710,480851.667,8886,3,MX,1,100,-24
1707824091.330572,480890.333,8886,3,MX,1,100,-22
1707824091.370434,480929.000,8886,3,MX,1,100,-24
1707824091.410639,480968.000,8905,3,MX,1,100,-23
1707824091.450844,481007.000,8905,3,MX,1,100,-24
1707824091.491049,481046.000,8905,3,MX,1,100,-24
1707824091.530223,481084.000,8920,3,MX,1,100,-23
1707824091.569398,481122.000,8920,3,MX,1,100,-24
1707824091.608572,481160.000,8920,3,MX,1,100,-24
1707824091.648262,481198.500,8937,2,MX,1,100,-23
1707824091.687951,481237.000,8937,2,MX,1,100,-24
1707824091.727813,481275.667,8953,3,MX,1,100,-23
1707824091.767675,481314.333,8953,3,MX,1,100,-24
1707824091.807536,481353.000,8953,3,MX,1,100,-23
1707824091.847398,481391.667,8970,3,MX,1,100,-23
1707824091.887259,481430.333,8970,3,MX,1,100,-24
1707824091.927121,481469.000,8970,3,MX,1,100,-24
1707824091.967326,481508.000,8987,2,MX,1,100,-23
1707824092.007531,481547.000,8987,2,MX,1,100,-23
1707824092.046912,481585.200,9004,5,MX,1,100,-24
1707824092.086292,481623.400,9004,5,MX,1,100,-23
1707824092.125672,481661.600,9004,5,MX,1,100,-24
1707824092.165053,481699.800,9004,5,MX,1,100,-24
1707824092.204433,481738.000,9004,5,MX,1,100,-24
1707824092.244639,481777.000,9021,2,MX,1,100,-22
1707824092.284844,481816.000,9021,2,MX,1,100,-24
1707824092.324705,481854.667,9039,3,MX,1,100,-24
1707824092.364567,481893.333,9039,3,MX,1,100,-23
1707824092.404428,481932.000,9039,3,MX,1,100,-22
1707824092.444118,481970.500,9054,2,MX,1,100,-23
1707824092.483808,482009.000,9054,2,MX,1,100,-24
1707824092.523669,482047.667,9072,3,MX,1,100,-24
1707824092.563531,482086.333,9072,3,MX,1,100,-23
1707824092.603393,482125.000,9072,3,MX,1,100,-23
1707824092.643254,482163.667,9088,3,MX,1,100,-24
1707824092.683116,482202.333,9088,3,MX,1,100,-24
1707824092.722977,482241.000,9088,3,MX,1,100,-22
1707824092.762564,482279.400,9105,5,MX,1,100,-23
1707824092.802150,482317.800,9105,5,MX,1,100,-24
1707824092.841737,482356.200,9105,5,MX,1,100,-23
1707824092.881324,482394.600,9105,5,MX,1,100,-24
1707824092.920910,482433.000,9105,5,MX,1,100,-24
1707824092.958710,482469.667,9125,6,MX,1,100,-25
1707824092.996510,482506.333,9125,6,MX,1,100,-23
1707824093.034310,482543.000,9125,6,MX,1,100,-24
1707824093.072109,482579.667,9125,6,MX,1,100,-24
1707824093.109909,482616.333,9125,6,MX,1,100,-24
1707824093.147709,482653.000,9125,6,MX,1,100,-24
1707824093.187570,482691.667,9145,6,MX,1,100,-24
1707824093.227432,482730.333,9145,6,MX,1,100,-24
1707824093.267294,482769.000,9145,6,MX,1,100,-24
1707824093.307155,482807.667,9145,6,MX,1,100,-25
1707824093.347017,482846.333,9145,6,MX,1,100,-23
1707824093.386878,482885.000,9145,6,MX,1,100,-24
1707824093.426310,482923.250,9161,4,MX,1,100,-23
1707824093.465742,482961.500,9161,4,MX,1,100,-24
1707824093.505174,482999.750,9161,4,MX,1,100,-24
1707824093.544606,483038.000,9161,4,MX,1,100,-23
1707824093.584296,483076.500,9179,2,MX,1,100,-23
1707824093.623986,483115.000,9179,2,MX,1,100,-23
1707824093.664878,483154.667,9195,3,MX,1,100,-25
1707824093.705771,483194.333,9195,3,MX,1,100,-23
1707824093.746663,483234.000,9195,3,MX,1,100,-24
1707824093.786868,483273.000,9210,2,MX,1,100,-24
1707824093.827073,483312.000,9210,2,MX,1,100,-23
1707824093.866935,483350.667,9227,3,MX,1,100,-24
1707824093.906796,483389.333,9227,3,MX,1,100,-23
1707824093.946658,483428.000,9227,3,MX,1,100,-23
1707824093.985832,483466.000,9244,3,MX,1,100,-23
1707824094.025007,483504.000,9244,3,MX,1,100,-24
1707824094.064181,483542.000,9244,3,MX,1,100,-24
1707824094.103871,483580.500,9262,2,MX,1,100,-24
1707824094.143560,483619.000,9262,2,MX,1,100,-24
1707824094.183422,483657.667,9280,3,MX,1,100,-23
1707824094.223283,483696.333,9280,3,MX,1,100,-24
1707824094.263145,483735.000,9280,3,MX,1,100,-23
1707824094.304037,483774.667,9294,3,MX,1,100,-24
1707824094.344930,483814.333,9294,3,MX,1,100,-24
1707824094.385822,483854.000,9294,3,MX,1,100,-24
1707824094.426028,483893.000,9311,3,MX,1,100,-24
1707824094.466233,483932.000,9311,3,MX,1,100,-23
1707824094.506438,483971.000,9311,3,MX,1,100,-23
1707824094.546128,484009.500,9327,2,MX,1,100,-24
1707824094.585817,484048.000,9327,2,MX,1,100,-24
1707824094.625335,484086.333,9345,3,MX,1,100,-23
1707824094.664853,484124.667,9345,3,MX,1,100,-24
1707824094.704371,484163.000,9345,3,MX,1,100,-24
1707824094.744576,484202.000,9361,2,MX,1,100,-23
1707824094.784781,484241.000,9361,2,MX,1,100,-24
1707824094.823956,484279.000,9376,3,MX,1,100,-23
1707824094.863130,484317.000,9376,3,MX,1,100,-24
1707824094.902304,484355.000,9376,3,MX,1,100,-24
1707824094.943197,484394.667,9395,3,MX,1,100,-23
1707824094.984089,484434.333,9395,3,MX,1,100,-24
1707824095.024982,484474.000,9395,3,MX,1,100,-23
1707824095.064671,484512.500,9412,2,MX,1,100,-24
1707824095.104361,484551.000,9412,2,MX,1,100,-23
1707824095.144223,484589.667,9428,3,MX,1,100,-24
1707824095.184084,484628.333,9428,3,MX,1,100,-23
1707824095.223946,484667.000,9428,3,MX,1,100,-24
1707824095.264151,484706.000,9444,2,MX,1,100,-24
1707824095.304356,484745.000,9444,2,MX,1,100,-24
1707824095.344218,484783.667,9460,3,MX,1,100,-23
1707824095.384079,484822.333,9460,3,MX,1,100,-23
1707824095.423941,484861.000,9460,3,MX,1,100,-24
1707824095.463115,484899.000,9477,3,MX,1,100,-23
1707824095.502289,484937.000,9477,3,MX,1,100,-23
1707824095.541464,484975.000,9477,3,MX,1,100,-24
1707824095.581841,485014.167,9502,6,MX,1,100,-23
1707824095.622218,485053.333,9502,6,MX,1,100,-24
1707824095.662595,485092.500,9502,6,MX,1,100,-24
1707824095.702972,485131.667,9502,6,MX,1,100,-21
1707824095.743349,485170.833,9502,6,MX,1,100,-24
1707824095.783726,485210.000,9502,6,MX,1,100,-23
1707824095.819120,485244.333,9518,3,MX,1,100,-23
1707824095.854514,485278.667,9518,3,MX,1,100,-24
1707824095.889909,485313.000,9518,3,MX,1,100,-24
1707824095.930114,485352.000,9535,2,MX,1,100,-22
1707824095.970319,485391.000,9535,2,MX,1,100,-25
1707824096.010181,485429.667,9550,3,MX,1,100,-23
1707824096.050042,485468.333,9550,3,MX,1,100,-23
1707824096.089904,485507.000,9550,3,MX,1,100,-23
1707824096.129078,485545.000,9567,3,MX,1,100,-23
1707824096.168252,485583.000,9567,3,MX,1,100,-23
1707824096.207426,485621.000,9567,3,MX,1,100,-23
1707824096.247288,485659.667,9584,3,MX,1,100,-24
1707824096.287150,485698.333,9584,3,MX,1,100,-24
1707824096.327011,485737.000,9584,3,MX,1,100,-24
1707824096.367216,485776.000,9601,2,MX,1,100,-23
1707824096.407421,485815.000,9601,2,MX,1,100,-23
1707824096.447283,485853.667,9615,3,MX,1,100,-23
1707824096.487145,485892.333,9615,3,MX,1,100,-24
1707824096.527006,485931.000,9615,3,MX,1,100,-23
1707824096.566696,485969.500,9633,2,MX,1,100,-23
1707824096.606386,486008.000,9633,2,MX,1,100,-24
1707824096.645904,486046.333,9651,3,MX,1,100,-24
1707824096.685421,486084.667,9651,3,MX,1,100,-23
1707824096.724939,486123.000,9651,3,MX,1,100,-24
1707824096.764457,486161.333,9668,3,MX,1,100,-23
1707824096.803975,486199.667,9668,3,MX,1,100,-24
1707824096.843493,486238.000,9668,3,MX,1,100,-24
1707824096.883698,486277.000,9685,2,MX,1,100,-24
1707824096.923903,486316.000,9685,2,MX,1,100,-23
1707824096.963765,486354.667,9700,3,MX,1,100,-23
1707824097.003627,486393.333,9700,3,MX,1,100,-24
1707824097.043488,486432.000,9700,3,MX,1,100,-24
1707824097.083178,486470.500,9716,2,MX,1,100,-23
1707824097.122868,486509.000,9716,2,MX,1,100,-23
1707824097.162729,486547.667,9733,3,MX,1,100,-24
1707824097.202591,486586.333,9733,3,MX,1,100,-24
1707824097.242452,486625.000,9733,3,MX,1,100,-24
1707824097.281627,486663.000,9750,3,MX,1,100,-23
1707824097.320801,486701.000,9750,3,MX,1,100,-23
1707824097.359975,486739.000,9750,3,MX,1,100,-25
1707824097.399665,486777.500,9766,2,MX,1,100,-24
1707824097.439355,486816.000,9766,2,MX,1,100,-23
1707824097.479216,486854.667,9783,3,MX,1,100,-24
1707824097.519078,486893.333,9783,3,MX,1,100,-24
1707824097.558939,486932.000,9783,3,MX,1,100,-23
1707824097.598801,486970.667,9801,3,MX,1,100,-24
1707824097.638662,487009.333,9801,3,MX,1,100,-24
1707824097.678524,487048.000,9801,3,MX,1,100,-24
1707824097.718214,487086.500,9817,2,MX,1,100,-23
1707824097.757903,487125.000,9817,2,MX,1,100,-24
1707824097.797765,487163.667,9834,3,MX,1,100,-24
1707824097.837626,487202.333,9834,3,MX,1,100,-24
1707824097.877488,487241.000,9834,3,MX,1,100,-23
1707824097.917693,487280.000,9849,2,MX,1,100,-24
1707824097.957898,487319.000,9849,2,MX,1,100,-23
1707824097.997330,487357.250,9868,4,MX,1,100,-24
1707824098.036762,487395.500,9868,4,MX,1,100,-24
1707824098.076194,487433.750,9868,4,MX,1,100,-24
1707824098.115626,487472.000,9868,4,MX,1,100,-25
1707824098.155316,487510.500,9883,2,MX,1,100,-23
1707824098.195006,487549.000,9883,2,MX,1,100,-23
1707824098.234867,487587.667,9901,3,MX,1,100,-23
1707824098.274729,487626.333,9901,3,MX,1,100,-23
1707824098.314590,487665.000,9901,3,MX,1,100,-23
1707824098.354452,487703.667,9919,3,MX,1,100,-24
1707824098.394314,487742.333,9919,3,MX,1,100,-23
1707824098.434175,487781.000,9919,3,MX,1,100,-23
1707824098.475411,487821.000,9936,2,MX,1,100,-23
1707824098.516647,487861.000,9936,2,MX,1,100,-23
1707824098.556852,487900.000,9951,3,MX,1,100,-24
1707824098.597058,487939.000,9951,3,MX,1,100,-23
1707824098.637263,487978.000,9951,3,MX,1,100,-24
1707824098.672657,488012.333,9968,3,MX,1,100,-23
1707824098.708051,488046.667,9968,3,MX,1,100,-23
1707824098.743446,488081.000,9968,3,MX,1,100,-22
1707824098.782620,488119.000,9984,2,MX,1,100,-23
1707824098.821794,488157.000,9984,2,MX,1,100,-23
1707824098.862000,488196.000,10002,3,MX,1,100,-24
1707824098.902205,488235.000,10002,3,MX,1,100,-24
1707824098.942410,488274.000,10002,3,MX,1,100,-23
1707824098.983131,488313.500,10017,2,MX,1,100,-24
1707824099.023851,488353.000,10017,2,MX,1,100,-24
1707824099.063713,488391.667,10033,3,MX,1,100,-23
1707824099.103574,488430.333,10033,3,MX,1,100,-23
1707824099.143436,488469.000,10033,3,MX,1,100,-23
1707824099.183297,488507.667,10050,3,MX,1,100,-23
1707824099.223159,488546.333,10050,3,MX,1,100,-23
1707824099.263020,488585.000,10050,3,MX,1,100,-23
1707824099.302710,488623.500,10069,2,MX,1,100,-24
1707824099.342400,488662.000,10069,2,MX,1,100,-24
1707824099.382261,488700.667,10085,3,MX,1,100,-23
1707824099.422123,488739.333,10085,3,MX,1,100,-24
1707824099.461985,488778.000,10085,3,MX,1,100,-24
1707824099.502533,488817.333,10102,3,MX,1,100,-23
1707824099.543082,488856.667,10102,3,MX,1,100,-23
1707824099.583631,488896.000,10102,3,MX,1,100,-23
1707824099.623836,488935.000,10117,2,MX,1,100,-24
1707824099.664041,488974.000,10117,2,MX,1,100,-23
1707824099.704040,489012.800,10134,5,MX,1,100,-23
1707824099.744039,489051.600,10134,5,MX,1,100,-23
1707824099.784038,489090.400,10134,5,MX,1,100,-23
1707824099.824037,489129.200,10134,5,MX,1,100,-24
1707824099.864036,489168.000,10134,5,MX,1,100,-23
1707824099.903726,489206.500,10149,2,MX,1,100,-23
1707824099.943416,489245.000,10149,2,MX,1,100,-24
1707824099.982934,489283.333,10166,3,MX,1,100,-23
1707824100.022452,489321.667,10166,3,MX,1,100,-23
1707824100.061970,489360.000,10166,3,MX,1,100,-24
1707824100.102175,489399.000,10182,3,MX,1,100,-23
1707824100.142380,489438.000,10182,3,MX,1,100,-23
1707824100.182585,489477.000,10182,3,MX,1,100,-23
1707824100.223306,489516.500,10202,2,MX,1,100,-23
1707824100.264026,489556.000,10202,2,MX,1,100,-23
1707824100.303888,489594.667,10216,3,MX,1,100,-24
1707824100.343750,489633.333,10216,3,MX,1,100,-24
1707824100.383611,489672.000,10216,3,MX,1,100,-23
1707824100.423301,489710.500,10233,2,MX,1,100,-23
1707824100.462991,489749.000,10233,2,MX,1,100,-23
1707824100.502852,489787.667,10249,3,MX,1,100,-23
1707824100.542714,489826.333,10249,3,MX,1,100,-23
1707824100.582575,489865.000,10249,3,MX,1,100,-23
1707824100.621750,489903.000,10267,3,MX,1,100,-23
1707824100.660924,489941.000,10267,3,MX,1,100,-23
1707824100.700098,489979.000,10267,3,MX,1,100,-24
1707824100.740303,490018.000,10283,2,MX,1,100,-23
1707824100.780508,490057.000,10283,2,MX,1,100,-24
1707824100.821057,490096.333,10298,3,MX,1,100,-23
1707824100.861606,490135.667,10298,3,MX,1,100,-24
1707824100.902155,490175.000,10298,3,MX,1,100,-24
1707824100.942102,490213.750,10318,4,MX,1,100,-23
1707824100.982050,490252.500,10318,4,MX,1,100,-24
1707824101.021997,490291.250,10318,4,MX,1,100,-24
1707824101.061945,490330.000,10318,4,MX,1,100,-23
1707824101.101634,490368.500,10336,2,MX,1,100,-23
1707824101.141324,490407.000,10336,2,MX,1,100,-24
1707824101.181186,490445.667,10353,3,MX,1,100,-23
1707824101.221047,490484.333,10353,3,MX,1,100,-23
1707824101.260909,490523.000,10353,3,MX,1,100,-23
1707824101.300770,490561.667,10370,3,MX,1,100,-23
1707824101.340632,490600.333,10370,3,MX,1,100,-24
1707824101.380494,490639.000,10370,3,MX,1,100,-23
1707824101.416575,490674.000,10386,3,MX,1,100,-23
1707824101.452657,490709.000,10386,3,MX,1,100,-24
1707824101.488738,490744.000,10386,3,MX,1,100,-23
1707824101.528600,490782.667,10404,3,MX,1,100,-24
1707824101.568461,490821.333,10404,3,MX,1,100,-23
1707824101.608323,490860.000,10404,3,MX,1,100,-24
1707824101.648528,490899.000,10419,2,MX,1,100,-23
1707824101.688733,490938.000,10419,2,MX,1,100,-23
1707824101.728595,490976.667,10435,3,MX,1,100,-23
1707824101.768456,491015.333,10435,3,MX,1,100,-24
1707824101.808318,491054.000,10435,3,MX,1,100,-24
1707824101.847836,491092.333,10452,3,MX,1,100,-24
1707824101.887354,491130.667,10452,3,MX,1,100,-24
1707824101.926872,491169.000,10452,3,MX,1,100,-23
1707824101.966046,491207.000,10469,2,MX,1,100,-24
1707824102.005220,491245.000,10469,2,MX,1,100,-23
1707824102.045425,491284.000,10487,3,MX,1,100,-24
1707824102.085631,491323.000,10487,3,MX,1,100,-24
1707824102.125836,491362.000,10487,3,MX,1,100,-23
1707824102.165010,491400.000,10502,3,MX,1,100,-23
1707824102.204184,491438.000,10502,3,MX,1,100,-23
1707824102.243359,491476.000,10502,3,MX,1,100,-23
1707824102.283048,491514.500,10519,2,MX,1,100,-24
1707824102.322738,491553.000,10519,2,MX,1,100,-23
1707824102.362943,491592.000,10536,3,MX,1,100,-24
1707824102.403148,491631.000,10536,3,MX,1,100,-24
1707824102.443354,491670.000,10536,3,MX,1,100,-23
1707824102.484590,491710.000,10552,2,MX,1,100,-23
1707824102.525826,491750.000,10552,2,MX,1,100,-23
1707824102.565687,491788.667,10570,3,MX,1,100,-24
1707824102.605549,491827.333,10570,3,MX,1,100,-23
1707824102.645410,491866.000,10570,3,MX,1,100,-23
1707824102.685272,491904.667,10584,3,MX,1,100,-24
1707824102.725134,491943.333,10584,3,MX,1,100,-23
1707824102.764995,491982.000,10584,3,MX,1,100,-23
1707824102.804169,492020.000,10601,2,MX,1,100,-23
1707824102.843344,492058.000,10601,2,MX,1,100,-22
1707824102.883205,492096.667,10620,3,MX,1,100,-23
1707824102.923067,492135.333,10620,3,MX,1,100,-23
1707824102.962928,492174.000,10620,3,MX,1,100,-24
1707824103.003649,492213.500,10639,2,MX,1,100,-23
1707824103.044370,492253.000,10639,2,MX,1,100,-23
1707824103.084918,492292.333,10653,3,MX,1,100,-23
1707824103.125467,492331.667,10653,3,MX,1,100,-23
1707824103.166016,492371.000,10653,3,MX,1,100,-23
1707824103.205878,492409.667,10671,3,MX,1,100,-22
1707824103.245739,492448.333,10671,3,MX,1,100,-24
1707824103.285601,492487.000,10671,3,MX,1,100,-23
1707824103.325290,492525.500,10687,2,MX,1,100,-23
1707824103.364980,492564.000,10687,2,MX,1,100,-23
1707824103.404154,492602.000,10704,3,MX,1,100,-24
1707824103.443329,492640.000,10704,3,MX,1,100,-24
1707824103.482503,492678.000,10704,3,MX,1,100,-23
1707824103.522365,492716.667,10721,3,MX,1,100,-23
1707824103.562226,492755.333,10721,3,MX,1,100,-23
1707824103.602088,492794.000,10721,3,MX,1,100,-24
1707824103.642808,492833.500,10736,2,MX,1,100,-22
1707824103.683529,492873.000,10736,2,MX,1,100,-23
1707824103.724078,492912.333,10754,3,MX,1,100,-23
1707824103.764627,492951.667,10754,3,MX,1,100,-23
1707824103.805175,492991.000,10754,3,MX,1,100,-24
1707824103.844865,493029.500,10771,2,MX,1,100,-22
1707824103.884555,493068.000,10771,2,MX,1,100,-24
1707824103.924073,493106.333,10788,3,MX,1,100,-24
1707824103.963591,493144.667,10788,3,MX,1,100,-24
1707824104.003109,493183.000,10788,3,MX,1,100,-23
1707824104.042627,493221.333,10804,3,MX,1,100,-24
1707824104.082144,493259.667,10804,3,MX,1,100,-24
1707824104.121662,493298.000,10804,3,MX,1,100,-23
1707824104.161352,493336.500,10819,2,MX,1,100,-23
1707824104.201042,493375.000,10819,2,MX,1,100,-24
1707824104.241591,493414.333,10837,3,MX,1,100,-23
1707824104.282139,493453.667,10837,3,MX,1,100,-24
1707824104.322688,493493.000,10837,3,MX,1,100,-24
1707824104.358426,493527.667,10853,3,MX,1,100,-23
1707824104.394164,493562.333,10853,3,MX,1,100,-25
1707824104.429902,493597.000,10853,3,MX,1,100,-23
1707824104.469764,493635.667,10870,3,MX,1,100,-24
1707824104.509625,493674.333,10870,3,MX,1,100,-24
1707824104.549487,493713.000,10870,3,MX,1,100,-24
1707824104.589692,493752.000,10886,2,MX,1,100,-23
1707824104.629897,493791.000,10886,2,MX,1,100,-23
1707824104.670102,493830.000,10904,3,MX,1,100,-24
1707824104.710307,493869.000,10904,3,MX,1,100,-23
1707824104.750513,493908.000,10904,3,MX,1,100,-23
1707824104.790718,493947.000,10920,2,MX,1,100,-23
1707824104.830923,493986.000,10920,2,MX,1,100,-24
1707824104.870785,494024.667,10938,3,MX,1,100,-23
1707824104.910646,494063.333,10938,3,MX,1,100,-24
1707824104.950508,494102.000,10938,3,MX,1,100,-24
1707824104.990369,494140.667,10954,3,MX,1,100,-23
1707824105.030231,494179.333,10954,3,MX,1,100,-24
1707824105.070092,494218.000,10954,3,MX,1,100,-23
1707824105.110298,494257.000,10969,2,MX,1,100,-22
1707824105.150503,494296.000,10969,2,MX,1,100,-24
1707824105.190021,494334.333,10986,3,MX,1,100,-23
1707824105.229539,494372.667,10986,3,MX,1,100,-23
1707824105.269056,494411.000,10986,3,MX,1,100,-23
1707824105.308746,494449.500,11003,2,MX,1,100,-23
1707824105.348436,494488.000,11003,2,MX,1,100,-23
1707824105.388985,494527.333,11019,3,MX,1,100,-23
1707824105.429534,494566.667,11019,3,MX,1,100,-24
1707824105.470082,494606.000,11019,3,MX,1,100,-23
1707824105.510288,494645.000,11037,2,MX,1,100,-23
1707824105.550493,494684.000,11037,2,MX,1,100,-24
1707824105.590354,494722.667,11053,3,MX,1,100,-23
1707824105.630216,494761.333,11053,3,MX,1,100,-24
1707824105.670077,494800.000,11053,3,MX,1,100,-23
1707824105.709939,494838.667,11070,3,MX,1,100,-23
1707824105.749800,494877.333,11070,3,MX,1,100,-24
1707824105.789662,494916.000,11070,3,MX,1,100,-23
1707824105.829352,494954.500,11086,2,MX,1,100,-23
1707824105.869041,494993.000,11086,2,MX,1,100,-22
1707824105.909247,495032.000,11104,3,MX,1,100,-23
1707824105.949452,495071.000,11104,3,MX,1,100,-23
1707824105.989657,495110.000,11104,3,MX,1,100,-23
1707824106.029175,495148.333,11118,3,MX,1,100,-23
1707824106.068693,495186.667,11118,3,MX,1,100,-23
1707824106.108211,495225.000,11118,3,MX,1,100,-23
1707824106.147643,495263.250,11143,4,MX,1,100,-22
1707824106.187075,495301.500,11143,4,MX,1,100,-23
1707824106.226507,495339.750,11143,4,MX,1,100,-23
1707824106.265939,495378.000,11143,4,MX,1,100,-23
1707824106.306144,495417.000,11158,2,MX,1,100,-23
1707824106.346349,495456.000,11158,2,MX,1,100,-23
1707824106.386211,495494.667,11176,3,MX,1,100,-23
1707824106.426072,495533.333,11176,3,MX,1,100,-23
1707824106.465934,495572.000,11176,3,MX,1,100,-24
1707824106.505795,495610.667,11193,3,MX,1,100,-24
1707824106.545657,495649.333,11193,3,MX,1,100,-24
1707824106.585518,495688.000,11193,3,MX,1,100,-23
1707824106.625208,495726.500,11210,2,MX,1,100,-24
1707824106.664898,495765.000,11210,2,MX,1,100,-23
1707824106.704416,495803.333,11226,3,MX,1,100,-23
1707824106.743934,495841.667,11226,3,MX,1,100,-22
1707824106.783452,495880.000,11226,3,MX,1,100,-23
1707824106.823313,495918.667,11241,3,MX,1,100,-23
1707824106.863175,495957.333,11241,3,MX,1,100,-24
1707824106.903036,495996.000,11241,3,MX,1,100,-23
1707824106.942726,496034.500,11258,2,MX,1,100,-22
1707824106.982416,496073.000,11258,2,MX,1,100,-23
1707824107.022277,496111.667,11275,3,MX,1,100,-23
1707824107.062139,496150.333,11275,3,MX,1,100,-23
1707824107.102000,496189.000,11275,3,MX,1,100,-23
1707824107.137051,496223.000,11293,3,MX,1,100,-23
1707824107.172102,496257.000,11293,3,MX,1,100,-24
1707824107.207152,496291.000,11293,3,MX,1,100,-23
1707824107.246670,496329.333,11311,3,MX,1,100,-23
1707824107.286188,496367.667,11311,3,MX,1,100,-23
1707824107.325706,496406.000,11311,3,MX,1,100,-24
1707824107.364881,496444.000,11325,2,MX,1,100,-23
1707824107.404055,496482.000,11325,2,MX,1,100,-23
1707824107.443916,496520.667,11342,3,MX,1,100,-24
1707824107.483778,496559.333,11342,3,MX,1,100,-23
1707824107.523639,496598.000,11342,3,MX,1,100,-23
1707824107.563845,496637.000,11359,2,MX,1,100,-23
1707824107.604050,496676.000,11359,2,MX,1,100,-23
1707824107.644942,496715.667,11376,3,MX,1,100,-22
1707824107.685835,496755.333,11376,3,MX,1,100,-24
1707824107.726727,496795.000,11376,3,MX,1,100,-23
1707824107.766932,496834.000,11391,2,MX,1,100,-23
1707824107.807138,496873.000,11391,2,MX,1,100,-23
1707824107.846999,496911.667,11408,3,MX,1,100,-23
1707824107.886861,496950.333,11408,3,MX,1,100,-23
1707824107.926722,496989.000,11408,3,MX,1,100,-23
1707824107.966240,497027.333,11426,3,MX,1,100,-22
1707824108.005758,497065.667,11426,3,MX,1,100,-23
1707824108.045276,497104.000,11426,3,MX,1,100,-23
1707824108.084966,497142.500,11445,2,MX,1,100,-23
1707824108.124655,497181.000,11445,2,MX,1,100,-23
1707824108.165204,497220.333,11462,3,MX,1,100,-23
1707824108.205753,497259.667,11462,3,MX,1,100,-23
1707824108.246302,497299.000,11462,3,MX,1,100,-24
1707824108.287023,497338.500,11477,2,MX,1,100,-23
1707824108.327743,497378.000,11477,2,MX,1,100,-24
1707824108.367605,497416.667,11493,3,MX,1,100,-24
1707824108.407466,497455.333,11493,3,MX,1,100,-24
1707824108.447328,497494.000,11493,3,MX,1,100,-23
1707824108.487189,497532.667,11510,3,MX,1,100,-23
1707824108.527051,497571.333,11510,3,MX,1,100,-24
1707824108.566912,497610.000,11510,3,MX,1,100,-23
1707824108.606087,497648.000,11527,2,MX,1,100,-23
1707824108.645261,497686.000,11527,2,MX,1,100,-23
1707824108.685123,497724.667,11544,3,MX,1,100,-23
1707824108.724984,497763.333,11544,3,MX,1,100,-23
1707824108.764846,497802.000,11544,3,MX,1,100,-23
1707824108.805051,497841.000,11558,3,MX,1,100,-23
1707824108.845256,497880.000,11558,3,MX,1,100,-23
1707824108.885461,497919.000,11558,3,MX,1,100,-23
1707824108.926182,497958.500,11578,2,MX,1,100,-24
1707824108.966902,497998.000,11578,2,MX,1,100,-22
1707824109.006764,498036.667,11594,3,MX,1,100,-23
1707824109.046626,498075.333,11594,3,MX,1,100,-23
1707824109.086487,498114.000,11594,3,MX,1,100,-24
1707824109.126692,498153.000,11611,2,MX,1,100,-23
1707824109.166897,498192.000,11611,2,MX,1,100,-23
1707824109.206415,498230.333,11626,3,MX,1,100,-23
1707824109.245933,498268.667,11626,3,MX,1,100,-24
1707824109.285451,498307.000,11626,3,MX,1,100,-23
1707824109.325313,498345.667,11643,3,MX,1,100,-23
1707824109.365174,498384.333,11643,3,MX,1,100,-23
1707824109.405036,498423.000,11643,3,MX,1,100,-23
1707824109.444210,498461.000,11659,2,MX,1,100,-23
1707824109.483384,498499.000,11659,2,MX,1,100,-24
1707824109.524277,498538.667,11677,3,MX,1,100,-23
1707824109.565169,498578.333,11677,3,MX,1,100,-23
1707824109.606062,498618.000,11677,3,MX,1,100,-23
1707824109.646267,498657.000,11693,2,MX,1,100,-23
1707824109.686472,498696.000,11693,2,MX,1,100,-23
1707824109.726334,498734.667,11708,3,MX,1,100,-23
1707824109.766195,498773.333,11708,3,MX,1,100,-23
1707824109.806057,498812.000,11708,3,MX,1,100,-23
